OrderNumber,SalesChannel,Salesteamindex,Orderqty,unitprice,unitcost,SalesPrice,CostPrice,Profit,SalesTeam,Region,ProductCategory,ProductName,state
SO13729,Wholesale,10,5,580.29,414.49,2901.45,2072.45,829,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13730,Distributor,22,2,606.24,433.03,1212.48,866.06,346.42,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13731,Online,26,8,243.37,173.83,1946.96,1390.64,556.32,Donald Reynolds,South,Lighting,Candles,California
SO13732,Distributor,7,9,402.23,287.31,3620.07,2585.79,1034.28,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13733,In-Store,26,5,554.3,395.93,2771.5,1979.65,791.85,Donald Reynolds,South,Lighting,Candles,California
SO13734,In-Store,5,3,184.8,132,554.4,396,158.4,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13735,Online,20,8,626.15,447.25,5009.2,3578,1431.2,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13736,Distributor,7,8,520.71,371.93,4165.68,2975.44,1190.24,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13737,Wholesale,16,6,531.7,379.79,3190.2,2278.74,911.46,Anthony Berry,West,Drinkware,Stemware,California
SO13738,Wholesale,20,5,381.39,272.42,1906.95,1362.1,544.85,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13739,In-Store,23,9,276.25,197.32,2486.25,1775.88,710.37,Douglas Tucker,Midwest,Accessories,Accessories,California
SO13740,Online,10,9,475.07,339.34,4275.63,3054.06,1221.57,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13741,Distributor,1,7,572.83,409.17,4009.81,2864.19,1145.62,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13742,Distributor,15,2,169.56,121.11,339.12,242.22,96.9,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13743,Wholesale,17,6,300.28,214.49,1801.68,1286.94,514.74,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13744,In-Store,17,1,358.56,256.12,358.56,256.12,102.44,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13745,Wholesale,17,8,178.8,127.71,1430.4,1021.68,408.72,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13746,Distributor,17,10,200.55,143.25,2005.5,1432.5,573,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13747,Distributor,1,7,278.87,199.19,1952.09,1394.33,557.76,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13748,Distributor,1,4,333.41,238.15,1333.64,952.6,381.04,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13749,In-Store,6,5,647.76,462.69,3238.8,2313.45,925.35,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13750,Wholesale,26,10,243.46,173.9,2434.6,1739,695.6,Donald Reynolds,South,Lighting,Candles,California
SO13751,In-Store,26,1,435.01,310.72,435.01,310.72,124.29,Donald Reynolds,South,Lighting,Candles,California
SO13752,Distributor,10,1,638.63,456.16,638.63,456.16,182.47,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13753,In-Store,21,2,542.43,387.45,1084.86,774.9,309.96,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13754,Wholesale,20,9,257.71,184.08,2319.39,1656.72,662.67,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13755,Distributor,5,1,420.75,300.53,420.75,300.53,120.22,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13756,Online,16,1,220.16,157.25,220.16,157.25,62.91,Anthony Berry,West,Drinkware,Stemware,California
SO13757,In-Store,26,9,300.84,214.88,2707.56,1933.92,773.64,Donald Reynolds,South,Lighting,Candles,California
SO13758,Distributor,17,10,588.76,420.54,5887.6,4205.4,1682.2,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13759,In-Store,15,2,233.06,166.47,466.12,332.94,133.18,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13760,Distributor,13,3,496.13,354.38,1488.39,1063.14,425.25,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13761,In-Store,6,4,459.37,328.12,1837.48,1312.48,525,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13762,Online,12,4,285.01,203.58,1140.04,814.32,325.72,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13763,Distributor,20,6,253,180.71,1518,1084.26,433.74,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13764,Distributor,5,5,229.5,163.93,1147.5,819.65,327.85,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13765,Distributor,18,9,502.01,358.58,4518.09,3227.22,1290.87,Shawn Wallace,South,Sports,Basketball,California
SO13766,In-Store,3,5,550.08,392.92,2750.4,1964.6,785.8,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13767,Online,5,10,408.04,291.46,4080.4,2914.6,1165.8,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13768,Distributor,6,2,545.83,389.88,1091.66,779.76,311.9,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13769,Online,2,3,339.87,242.76,1019.61,728.28,291.33,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13770,In-Store,17,4,304.21,217.29,1216.84,869.16,347.68,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13771,In-Store,16,3,461.8,329.86,1385.4,989.58,395.82,Anthony Berry,West,Drinkware,Stemware,California
SO13772,Online,25,3,557.4,398.14,1672.2,1194.42,477.78,Patrick Graham,South,Electronics,TV and video,California
SO13773,Distributor,25,10,412.94,294.96,4129.4,2949.6,1179.8,Patrick Graham,South,Electronics,TV and video,California
SO13774,Wholesale,20,10,387.97,277.12,3879.7,2771.2,1108.5,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13775,Distributor,4,8,428.85,306.32,3430.8,2450.56,980.24,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO13776,Distributor,1,10,627.5,448.21,6275,4482.1,1792.9,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13777,Distributor,4,5,414.12,295.8,2070.6,1479,591.6,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO13778,Distributor,9,9,376.23,268.73,3386.07,2418.57,967.5,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13779,Online,4,9,613.91,438.51,5525.19,3946.59,1578.6,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO13780,Wholesale,25,10,249.05,177.89,2490.5,1778.9,711.6,Patrick Graham,South,Electronics,TV and video,California
SO13781,In-Store,11,4,643.49,459.63,2573.96,1838.52,735.44,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13782,Wholesale,10,1,527.34,376.67,527.34,376.67,150.67,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13783,In-Store,20,4,273.23,195.16,1092.92,780.64,312.28,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13784,Online,12,4,557.41,398.15,2229.64,1592.6,637.04,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13785,Online,13,7,481.78,344.13,3372.46,2408.91,963.55,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13786,Wholesale,3,4,350.61,250.44,1402.44,1001.76,400.68,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13787,Online,6,3,409.19,292.28,1227.57,876.84,350.73,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13788,Online,9,1,455.44,325.31,455.44,325.31,130.13,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13789,Online,3,7,496.21,354.43,3473.47,2481.01,992.46,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13790,Online,11,3,305,217.86,915,653.58,261.42,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13791,Distributor,24,5,177.24,126.6,886.2,633,253.2,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13792,In-Store,11,10,378.86,270.61,3788.6,2706.1,1082.5,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13793,Online,17,1,162.44,116.03,162.44,116.03,46.41,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13794,Wholesale,15,4,617.06,440.76,2468.24,1763.04,705.2,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13795,Online,9,2,432.03,308.59,864.06,617.18,246.88,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13796,Distributor,26,10,174.81,124.86,1748.1,1248.6,499.5,Donald Reynolds,South,Lighting,Candles,California
SO13797,Wholesale,21,6,220.88,157.77,1325.28,946.62,378.66,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13798,Online,22,5,224.16,160.11,1120.8,800.55,320.25,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13799,Wholesale,12,5,384.78,274.85,1923.9,1374.25,549.65,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13800,Online,24,1,612.67,437.62,612.67,437.62,175.05,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13801,In-Store,11,1,649.16,463.69,649.16,463.69,185.47,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13802,Online,26,1,351.91,251.37,351.91,251.37,100.54,Donald Reynolds,South,Lighting,Candles,California
SO13803,Wholesale,7,6,397.95,284.25,2387.7,1705.5,682.2,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13804,Wholesale,26,2,511.17,365.12,1022.34,730.24,292.1,Donald Reynolds,South,Lighting,Candles,California
SO13805,Wholesale,22,10,262.96,187.83,2629.6,1878.3,751.3,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13806,Wholesale,9,1,200.91,143.5,200.91,143.5,57.41,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13807,Wholesale,19,7,396.08,282.92,2772.56,1980.44,792.12,Nicholas Cunningham,South,Collections,Vanities,California
SO13808,Wholesale,7,4,503.68,359.77,2014.72,1439.08,575.64,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13809,Wholesale,6,10,449.95,321.39,4499.5,3213.9,1285.6,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13810,Distributor,18,8,273.64,195.45,2189.12,1563.6,625.52,Shawn Wallace,South,Sports,Basketball,California
SO13811,Online,17,4,406.01,290,1624.04,1160,464.04,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13812,In-Store,2,9,415.8,297,3742.2,2673,1069.2,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13813,In-Store,9,6,512.12,365.8,3072.72,2194.8,877.92,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13814,Distributor,24,3,315.72,225.51,947.16,676.53,270.63,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13815,Online,5,7,220.18,157.27,1541.26,1100.89,440.37,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13816,In-Store,21,7,275.22,196.59,1926.54,1376.13,550.41,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13817,In-Store,14,8,648.27,463.05,5186.16,3704.4,1481.76,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO13818,Online,13,3,388.35,277.39,1165.05,832.17,332.88,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13819,Wholesale,8,4,187.37,133.83,749.48,535.32,214.16,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO13820,Wholesale,7,5,444.74,317.67,2223.7,1588.35,635.35,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13821,Distributor,23,9,552.75,394.82,4974.75,3553.38,1421.37,Douglas Tucker,Midwest,Accessories,Accessories,California
SO13822,Distributor,13,8,562.98,402.13,4503.84,3217.04,1286.8,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13823,Wholesale,18,8,625.47,446.77,5003.76,3574.16,1429.6,Shawn Wallace,South,Sports,Basketball,California
SO13824,Distributor,7,3,377.66,269.76,1132.98,809.28,323.7,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13825,In-Store,15,5,644.53,460.38,3222.65,2301.9,920.75,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13826,Distributor,12,5,240.31,171.65,1201.55,858.25,343.3,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13827,Distributor,21,6,357.75,255.54,2146.5,1533.24,613.26,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13828,In-Store,7,1,504.3,360.22,504.3,360.22,144.08,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13829,In-Store,22,9,415.42,296.73,3738.78,2670.57,1068.21,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13830,Distributor,5,8,600.45,428.89,4803.6,3431.12,1372.48,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13831,Online,5,9,384.15,274.4,3457.35,2469.6,987.75,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13832,In-Store,12,3,235.88,168.48,707.64,505.44,202.2,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13833,Distributor,17,10,410.61,293.29,4106.1,2932.9,1173.2,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13834,Distributor,1,9,164.41,117.43,1479.69,1056.87,422.82,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13835,Online,1,10,162.98,116.41,1629.8,1164.1,465.7,Adam Hernandez,Northeast,Kitchenery,Cookware,Alabama
SO13836,In-Store,25,2,602.55,430.39,1205.1,860.78,344.32,Patrick Graham,South,Electronics,TV and video,California
SO13837,Distributor,2,10,326.41,233.15,3264.1,2331.5,932.6,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13838,Distributor,2,2,500.78,357.7,1001.56,715.4,286.16,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13839,Wholesale,3,7,530.76,379.12,3715.32,2653.84,1061.48,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13840,In-Store,12,3,503.76,359.83,1511.28,1079.49,431.79,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13841,Wholesale,19,1,239.31,170.94,239.31,170.94,68.37,Nicholas Cunningham,South,Collections,Vanities,California
SO13842,In-Store,24,10,534.69,381.92,5346.9,3819.2,1527.7,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13843,Distributor,17,3,234.43,167.45,703.29,502.35,200.94,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13844,Wholesale,24,6,598.82,427.73,3592.92,2566.38,1026.54,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13845,Distributor,9,7,457.21,326.58,3200.47,2286.06,914.41,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13846,Wholesale,13,3,501.01,357.87,1503.03,1073.61,429.42,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13847,Wholesale,24,9,604.66,431.9,5441.94,3887.1,1554.84,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13848,Online,13,9,308.73,220.52,2778.57,1984.68,793.89,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13849,Distributor,23,4,493.93,352.81,1975.72,1411.24,564.48,Douglas Tucker,Midwest,Accessories,Accessories,California
SO13850,Distributor,7,10,511.82,365.59,5118.2,3655.9,1462.3,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13851,In-Store,14,8,334.57,238.98,2676.56,1911.84,764.72,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO13852,Distributor,24,7,454.23,324.45,3179.61,2271.15,908.46,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13853,Wholesale,18,9,173,123.57,1557,1112.13,444.87,Shawn Wallace,South,Sports,Basketball,California
SO13854,Distributor,15,2,251.09,179.35,502.18,358.7,143.48,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13855,In-Store,15,6,403.55,288.25,2421.3,1729.5,691.8,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13856,Wholesale,2,1,508.19,363,508.19,363,145.19,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13857,Online,23,5,355.68,254.05,1778.4,1270.25,508.15,Douglas Tucker,Midwest,Accessories,Accessories,California
SO13858,Wholesale,10,1,297.64,212.6,297.64,212.6,85.04,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13859,Distributor,10,1,609.44,435.32,609.44,435.32,174.12,Jonathan Hawkins,West,Beddings,Blankets,Arizona
SO13860,Online,14,3,482.14,344.39,1446.42,1033.17,413.25,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO13861,Wholesale,4,1,287.18,205.13,287.18,205.13,82.05,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO13862,Distributor,24,4,567.35,405.25,2269.4,1621,648.4,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13863,Distributor,2,9,233.93,167.1,2105.37,1503.9,601.47,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13864,Online,21,9,433.1,309.36,3897.9,2784.24,1113.66,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13865,In-Store,16,9,579.24,413.74,5213.16,3723.66,1489.5,Anthony Berry,West,Drinkware,Stemware,California
SO13866,Online,2,10,383.59,274,3835.9,2740,1095.9,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13867,Distributor,2,6,336.17,240.12,2017.02,1440.72,576.3,Keith Griffin,Northeast,Decoratives,Photo Frames,Alabama
SO13868,Wholesale,11,7,596.69,426.2,4176.83,2983.4,1193.43,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13869,Online,3,5,305.84,218.46,1529.2,1092.3,436.9,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13870,Wholesale,20,1,175.99,125.7,175.99,125.7,50.29,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13871,Wholesale,24,7,159.67,114.05,1117.69,798.35,319.34,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13872,In-Store,16,7,643.41,459.58,4503.87,3217.06,1286.81,Anthony Berry,West,Drinkware,Stemware,California
SO13873,Online,15,8,236.25,168.75,1890,1350,540,Roger Alexander,Midwest,Furniture,Outdoor Furniture,Arizona
SO13874,In-Store,9,7,298.28,213.06,2087.96,1491.42,596.54,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13875,In-Store,9,9,177.46,126.75,1597.14,1140.75,456.39,Joshua Ryan,Midwest,Sports,Baseball,Arizona
SO13876,In-Store,26,7,563.27,402.34,3942.89,2816.38,1126.51,Donald Reynolds,South,Lighting,Candles,California
SO13877,Distributor,22,1,181.27,129.48,181.27,129.48,51.79,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13878,In-Store,21,9,472.62,337.59,4253.58,3038.31,1215.27,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13879,Wholesale,16,5,252.44,180.31,1262.2,901.55,360.65,Anthony Berry,West,Drinkware,Stemware,California
SO13880,Wholesale,13,10,172.58,123.27,1725.8,1232.7,493.1,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13881,Online,12,5,472.79,337.71,2363.95,1688.55,675.4,Carl Nguyen,Midwest,Furniture,Dining Furniture,Arizona
SO13882,Wholesale,17,6,360.95,257.82,2165.7,1546.92,618.78,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13883,Distributor,3,4,428.07,305.77,1712.28,1223.08,489.2,Jerry Green,West,Lighting,Table Lamps,Alabama
SO13884,Wholesale,22,2,249.06,177.9,498.12,355.8,142.32,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13885,In-Store,26,1,562.49,401.78,562.49,401.78,160.71,Donald Reynolds,South,Lighting,Candles,California
SO13886,Distributor,14,3,261.75,186.97,785.25,560.91,224.34,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO13887,Wholesale,5,6,341.24,243.74,2047.44,1462.44,585,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13888,In-Store,22,5,285.12,203.65,1425.6,1018.25,407.35,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13889,Online,14,1,250.9,179.22,250.9,179.22,71.68,Paul Holmes,Midwest,Accessories,Mirrors,Arizona
SO13890,In-Store,16,3,428.98,306.41,1286.94,919.23,367.71,Anthony Berry,West,Drinkware,Stemware,California
SO13891,Distributor,5,8,263.38,188.13,2107.04,1505.04,602,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13892,In-Store,8,1,374.48,267.49,374.48,267.49,106.99,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO13893,Online,5,8,540.68,386.2,4325.44,3089.6,1235.84,Stephen Payne,South,Furniture,Bathroom Furniture,Arkansas
SO13894,In-Store,20,10,516.26,368.76,5162.6,3687.6,1475,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13895,Distributor,19,2,262.9,187.79,525.8,375.58,150.22,Nicholas Cunningham,South,Collections,Vanities,California
SO13896,Online,26,10,218.01,155.72,2180.1,1557.2,622.9,Donald Reynolds,South,Lighting,Candles,California
SO13897,Distributor,6,6,607.08,433.63,3642.48,2601.78,1040.7,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13898,Wholesale,11,7,649.38,463.85,4545.66,3246.95,1298.71,Joshua Little,South,Decoratives,Ornaments,Arizona
SO13899,Online,13,5,494.81,353.44,2474.05,1767.2,706.85,Todd Roberts,West,Kitchenery,Bakeware,Arizona
SO13900,Distributor,24,4,258.74,184.81,1034.96,739.24,295.72,Roy Rice,Midwest,Decoratives,Wall Frames,California
SO13901,Online,8,10,404.76,289.12,4047.6,2891.2,1156.4,George Lewis,West,Drinkware,Cocktail Glasses,Arizona
SO13902,In-Store,4,5,619.94,442.82,3099.7,2214.1,885.6,Chris Armstrong,Northeast,Kitchenery,Serveware,Alabama
SO13903,Distributor,21,2,613.59,438.28,1227.18,876.56,350.62,Samuel Fowler,Midwest,Decoratives,Floral,California
SO13904,Online,20,8,437.27,312.34,3498.16,2498.72,999.44,Joshua Kenedy,West,Drinkware,Bar Tools,California
SO13905,Online,18,9,393.78,281.27,3544.02,2531.43,1012.59,Shawn Wallace,South,Sports,Basketball,California
SO13906,Wholesale,7,2,206.33,147.38,412.66,294.76,117.9,Shawn Cook,Midwest,Kitchenery,Dinnerware,Arizona
SO13907,In-Store,22,3,313.38,223.84,940.14,671.52,268.62,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13908,Wholesale,22,6,575.3,410.93,3451.8,2465.58,986.22,Joe Price,Northeast,Drinkware,Wine Storage,California
SO13909,Distributor,6,10,388.85,277.75,3888.5,2777.5,1111,Joshua Bennett,Northeast,Electronics,Computers,Arizona
SO13910,Distributor,17,9,621.95,444.25,5597.55,3998.25,1599.3,Frank Brown,Northeast,Furniture,Furniture Cushions,California
SO13911,Online,24,1,494.3,353.07,494.3,353.07,141.23,Roy Rice,Midwest,Decoratives,Wall Frames,California
